Transaction Date,Product Ref,StoreCode,Cust-ID,Qty,UnitPrice,DiscountRate,TotalRevenue,Channel Used
18/01/2023,p065,S047 ,C0037,6,143.5,15%,731.85 USD,online 
2023-03-30,p003,S011 ,C0055,5,156.69,5%,€744.28,online 
"May 04, 2023",p092,S014 ,C0023,6,449.06,15%,2290.21 USD,online 
18/06/2023,p081,S034 ,C0067,1,54.5,5%,€51.77,Wholesale
2023-12-16,p071,S045 ,C0069,7,367.03,10%,2312.29 USD,Wholesale
2023-07-29,p100,S024 ,C0016,7,422.68,5%,€2810.82,in-store
2023-07-22,p027,S026 ,C0055,6,399.14,5%,$2275.10,web
2023-05-05,p005,S006 ,C0003,4,349.22,10%,1257.19 USD,online 
26/09/2023,p040,S029 ,C0055,3,84.5,15%,215.47 USD,web
07/09/2023,p006,S002 ,C0018,7,29.19,5%,€194.11,in-store
2023-06-08,p074,S015 ,C0056,3,147.62,15%,$376.43,Wholesale
06/08/2023,p023,S037 ,C0046,5,264.13,0%,$1320.65,online 
"Jul 30, 2023",p019,S026 ,C0061,7,481.97,0%,€3373.79,online 
2023-12-07,p086,S037 ,C0018,6,301.37,5%,1717.81 USD,web
10/07/2023,p043,S045 ,C0015,5,185.94,5%,$883.22,in-store
01/10/2023,p077,S013 ,C0052,7,407.06,10%,$2564.48,in-store
2023-02-20,p071,S010 ,C0067,8,80.73,0%,€645.84,web
"Oct 15, 2023",p092,S028 ,C0076,6,179.03,5%,1020.47 USD,in-store
24/11/2023,p054,S039 ,C0050,5,193.17,5%,$917.56,online 
"Nov 30, 2023",p039,S013 ,C0007,2,38.85,5%,$73.81,online 
12/11/2023,p028,S028 ,C0006,5,83.02,10%,$373.59,online 
"Nov 20, 2023",p021,S039 ,C0082,7,309.94,0%,$2169.58,web
"Sep 28, 2023",p081,S006 ,C0046,3,154.23,5%,€439.56,in-store
2023-10-05,p040,S047 ,C0032,2,339.72,0%,€679.44,in-store
2023-05-28,p029,S015 ,C0041,2,154.75,5%,294.02 USD,Wholesale
"Jun 16, 2023",p099,S011 ,C0014,4,62.71,5%,$238.30,Wholesale
2023-03-15,p026,S034 ,C0049,4,116.52,15%,396.17 USD,in-store
"Oct 26, 2023",p020,S042 ,C0093,2,288.73,5%,€548.59,in-store
10/10/2023,p089,S035 ,C0007,7,42.79,15%,$254.60,online 
2023-01-14,p073,S007 ,C0009,2,145.7,10%,262.26 USD,in-store
"May 11, 2023",p018,S043 ,C0061,2,312.69,10%,562.84 USD,Wholesale
"Jun 30, 2023",p033,S013 ,C0069,1,150.76,0%,$150.76,online 
2023-03-02,p007,S008 ,C0098,4,280.94,5%,€1067.57,Wholesale
31/08/2023,p046,S004 ,C0086,7,155.87,0%,€1091.09,Wholesale
"Jul 18, 2023",p035,S019 ,C0031,5,371.36,10%,1671.12 USD,online 
2023-09-19,p071,S031 ,C0047,1,366.29,5%,347.98 USD,Wholesale
2023-01-07,p079,S007 ,C0054,4,39.36,10%,€141.7,Wholesale
22/03/2023,p046,S027 ,C0081,7,144.87,0%,€1014.09,Wholesale
"Jul 12, 2023",p089,S002 ,C0047,3,479.08,15%,1221.65 USD,web
2023-01-10,p028,S038 ,C0068,3,408.81,0%,1226.43 USD,online 
2023-06-03,p085,S016 ,C0044,3,201.33,5%,573.79 USD,in-store
2023-04-17,p035,S035 ,C0011,8,410.89,15%,2794.05 USD,online 
2023-07-09,p083,S006 ,C0014,2,71.7,15%,€121.89,Wholesale
2023-05-13,p072,S022 ,C0075,7,347.14,10%,2186.98 USD,web
18/06/2023,p025,S012 ,C0081,4,253.32,15%,861.29 USD,web
22/11/2023,p067,S012 ,C0044,4,221.38,10%,796.97 USD,Wholesale
2023-10-18,p093,S031 ,C0032,1,309.59,10%,278.63 USD,web
2023-03-06,p005,S039 ,C0070,8,489.83,10%,3526.78 USD,in-store
2023-05-05,p029,S001 ,C0094,2,234.59,0%,469.18 USD,online 
2023-07-22,p001,S014 ,C0073,8,256.5,10%,€1846.8,Wholesale
"Mar 15, 2023",p036,S028 ,C0039,3,456.85,15%,1164.97 USD,in-store
19/01/2023,p051,S033 ,C0028,2,483.81,15%,$822.48,in-store
08/12/2023,p033,S005 ,C0078,4,411.33,5%,$1563.05,web
"Jun 20, 2023",p056,S034 ,C0033,8,35.92,15%,244.26 USD,in-store
28/06/2023,p073,S014 ,C0040,5,260.26,15%,1106.11 USD,online 
"Aug 23, 2023",p100,S011 ,C0009,3,298.35,5%,€850.3,Wholesale
10/09/2023,p088,S048 ,C0036,8,104.63,5%,795.19 USD,in-store
2023-04-02,p070,S006 ,C0094,6,46.29,5%,$263.85,Wholesale
"Sep 07, 2023",p001,S048 ,C0042,1,252.78,10%,€227.5,Wholesale
"Dec 20, 2023",p092,S016 ,C0024,5,311.89,5%,€1481.48,online 
25/12/2023,p049,S049 ,C0094,8,288.53,0%,€2308.24,in-store
2023-10-08,p021,S029 ,C0021,1,162.64,0%,162.64 USD,online 
03/05/2023,p054,S017 ,C0028,5,332.79,15%,$1414.36,web
20/01/2023,p008,S050 ,C0051,3,143.71,15%,€366.46,web
2023-05-15,p044,S021 ,C0090,7,175.87,5%,$1169.54,in-store
04/08/2023,p099,S049 ,C0016,5,174.89,15%,$743.28,in-store
26/10/2023,p042,S019 ,C0072,8,470.18,15%,3197.22 USD,Wholesale
12/12/2023,p045,S021 ,C0068,8,245.84,0%,1966.72 USD,online 
20/04/2023,p004,S036 ,C0068,1,200.22,5%,190.21 USD,in-store
2023-03-28,p037,S028 ,C0012,7,388.02,10%,$2444.53,web
2023-12-10,p008,S013 ,C0032,4,354.09,15%,1203.91 USD,web
13/02/2023,p007,S045 ,C0045,6,435.62,5%,€2483.03,in-store
2023-02-08,p069,S004 ,C0045,7,460.8,15%,€2741.76,web
2023-02-03,p019,S009 ,C0051,5,397.88,15%,$1690.99,Wholesale
2023-10-04,p044,S034 ,C0059,5,485.35,10%,$2184.08,Wholesale
"Aug 31, 2023",p061,S011 ,C0020,2,366.18,0%,732.36 USD,Wholesale
2023-02-08,p024,S036 ,C0027,6,488.58,0%,2931.48 USD,Wholesale
"Jun 14, 2023",p022,S028 ,C0031,5,235.6,5%,€1119.1,Wholesale
2023-09-25,p054,S023 ,C0030,1,440.79,10%,$396.71,Wholesale
2023-05-20,p067,S031 ,C0062,7,274.83,10%,$1731.43,web
2023-07-02,p071,S028 ,C0076,5,112.42,0%,$562.10,web
02/06/2023,p092,S024 ,C0050,3,25.45,0%,76.35 USD,Wholesale
"Jul 02, 2023",p006,S014 ,C0010,6,482.26,5%,€2748.88,Wholesale
"Mar 12, 2023",p057,S005 ,C0014,4,143.42,15%,€487.63,Wholesale
2023-04-25,p033,S031 ,C0021,7,43.63,15%,259.6 USD,Wholesale
12/06/2023,p074,S048 ,C0042,5,403.87,10%,$1817.41,web
"Apr 15, 2023",p027,S029 ,C0050,7,333.6,15%,€1984.92,in-store
26/03/2023,p074,S012 ,C0061,5,179.35,10%,807.08 USD,in-store
"Oct 30, 2023",p072,S044 ,C0026,2,462.88,5%,879.47 USD,in-store
"Sep 15, 2023",p075,S026 ,C0079,3,116.07,10%,€313.39,web
"Nov 27, 2023",p063,S011 ,C0012,6,132.71,10%,$716.63,web
06/09/2023,p097,S027 ,C0099,2,67.94,15%,€115.5,Wholesale
2023-12-02,p092,S007 ,C0014,5,482.05,0%,2410.25 USD,Wholesale
2023-10-15,p044,S045 ,C0100,3,114.96,0%,344.88 USD,in-store
18/10/2023,p056,S027 ,C0008,8,322.11,5%,$2448.04,in-store
"Aug 20, 2023",p020,S017 ,C0058,3,376.2,5%,1072.17 USD,online 
"Mar 06, 2023",p048,S030 ,C0005,7,428.17,0%,$2997.19,online 
"Jan 27, 2023",p090,S013 ,C0039,2,396.06,15%,€673.3,in-store
"Jun 23, 2023",p041,S016 ,C0044,4,458.06,15%,$1557.40,web
"Nov 14, 2023",p088,S008 ,C0056,6,394.05,5%,€2246.09,web
"Oct 26, 2023",p055,S020 ,C0048,3,456.01,0%,1368.03 USD,web
02/09/2023,p039,S031 ,C0032,5,383.99,15%,1631.96 USD,in-store
2023-03-14,p097,S045 ,C0010,8,112.59,10%,810.65 USD,web
10/01/2023,p034,S034 ,C0080,2,182.92,5%,€347.55,in-store
2023-12-11,p017,S029 ,C0082,1,490.98,0%,490.98 USD,Wholesale
13/12/2023,p059,S015 ,C0036,3,485.89,10%,1311.9 USD,online 
"Nov 24, 2023",p079,S042 ,C0073,5,104.13,10%,$468.58,in-store
"Jul 14, 2023",p042,S025 ,C0024,2,405.57,5%,$770.58,web
"Sep 01, 2023",p050,S037 ,C0067,7,347.19,5%,2308.81 USD,online 
"Mar 19, 2023",p051,S042 ,C0036,2,104.92,0%,€209.84,online 
10/06/2023,p081,S023 ,C0012,1,140.77,0%,€140.77,Wholesale
"Dec 30, 2023",p083,S012 ,C0025,5,160.8,5%,€763.8,in-store
23/11/2023,p001,S028 ,C0030,7,193.06,15%,€1148.71,web
"Dec 02, 2023",p026,S018 ,C0095,2,371.14,5%,$705.17,Wholesale
"Aug 16, 2023",p033,S048 ,C0081,8,79.1,10%,569.52 USD,Wholesale
"Feb 22, 2023",p081,S023 ,C0003,5,291.02,5%,€1382.34,in-store
07/06/2023,p028,S011 ,C0036,2,318.35,0%,€636.7,in-store
26/01/2023,p087,S040 ,C0095,7,85.99,10%,541.74 USD,Wholesale
2023-08-09,p033,S046 ,C0089,6,303.83,15%,1549.53 USD,Wholesale
08/07/2023,p042,S042 ,C0054,2,427.07,0%,854.14 USD,in-store
04/09/2023,p065,S049 ,C0068,5,234.6,15%,997.05 USD,web
2023-03-30,p068,S011 ,C0025,1,449.32,0%,$449.32,online 
26/12/2023,p006,S012 ,C0046,3,110.12,5%,$313.84,in-store
22/11/2023,p078,S025 ,C0049,6,435.41,10%,$2351.21,in-store
"Mar 25, 2023",p076,S015 ,C0077,5,130.84,10%,€588.78,in-store
"Apr 03, 2023",p071,S007 ,C0011,7,131.93,15%,€784.98,online 
"Mar 18, 2023",p067,S008 ,C0067,1,109.13,5%,€103.67,web
2023-06-07,p014,S005 ,C0032,1,38.89,0%,38.89 USD,in-store
"Jul 31, 2023",p029,S008 ,C0044,8,351.3,10%,$2529.36,web
02/11/2023,p079,S025 ,C0012,1,259.07,10%,233.16 USD,web
09/07/2023,p021,S037 ,C0031,6,248.84,0%,€1493.04,online 
2023-04-05,p027,S031 ,C0071,3,251.59,0%,754.77 USD,in-store
10/07/2023,p059,S045 ,C0053,3,205.74,15%,524.64 USD,web
2023-02-01,p045,S003 ,C0069,4,423.45,15%,1439.73 USD,online 
2023-08-30,p020,S023 ,C0093,8,250.47,0%,$2003.76,web
"Jul 30, 2023",p077,S020 ,C0027,2,197.68,5%,$375.59,Wholesale
20/03/2023,p089,S004 ,C0094,2,51.39,5%,97.64 USD,web
"Mar 20, 2023",p055,S040 ,C0076,7,441.08,15%,2624.43 USD,in-store
2023-09-13,p033,S006 ,C0015,4,468.65,15%,€1593.41,online 
26/12/2023,p035,S050 ,C0014,2,129.21,10%,232.58 USD,Wholesale
22/03/2023,p076,S007 ,C0006,3,388.42,0%,$1165.26,in-store
2023-07-02,p089,S015 ,C0050,6,381.95,10%,2062.53 USD,Wholesale
18/11/2023,p081,S035 ,C0074,3,192.97,15%,492.07 USD,Wholesale
"Jan 30, 2023",p011,S021 ,C0098,4,53.26,10%,€191.74,in-store
23/03/2023,p054,S008 ,C0063,8,350.99,15%,€2386.73,in-store
18/08/2023,p058,S011 ,C0073,6,61.97,5%,353.23 USD,online 
"Jul 09, 2023",p035,S019 ,C0005,1,73.35,5%,69.68 USD,in-store
03/02/2023,p062,S043 ,C0037,5,165.49,10%,744.71 USD,online 
2023-06-04,p082,S042 ,C0062,3,253.9,0%,€761.7,in-store
31/10/2023,p046,S008 ,C0069,2,135.83,10%,$244.49,Wholesale
2023-05-26,p089,S030 ,C0079,2,245.26,0%,$490.52,in-store
2023-04-18,p041,S046 ,C0090,2,485.8,10%,$874.44,online 
24/05/2023,p074,S032 ,C0081,5,74.18,10%,$333.81,Wholesale
"Nov 28, 2023",p100,S003 ,C0045,2,194.84,15%,$331.23,online 
2023-10-10,p087,S030 ,C0056,3,238.88,15%,609.14 USD,online 
2023-03-09,p042,S035 ,C0057,5,307.32,0%,€1536.6,online 
"Jan 09, 2023",p072,S011 ,C0018,4,32.04,5%,121.75 USD,Wholesale
"Aug 08, 2023",p045,S001 ,C0003,1,121.11,0%,121.11 USD,in-store
"Jul 16, 2023",p026,S040 ,C0023,1,260.41,0%,260.41 USD,Wholesale
09/07/2023,p089,S033 ,C0077,7,52.43,5%,€348.66,in-store
2023-08-17,p068,S024 ,C0099,3,288.58,15%,$735.88,in-store
2023-01-31,p008,S021 ,C0063,3,421.09,5%,€1200.11,online 
2023-03-07,p062,S034 ,C0073,8,148.81,10%,1071.43 USD,online 
2023-08-04,p001,S043 ,C0012,3,41.71,0%,$125.13,web
09/07/2023,p100,S011 ,C0020,2,184.83,10%,$332.69,web
04/10/2023,p059,S014 ,C0063,4,97.13,10%,$349.67,web
2023-03-28,p055,S031 ,C0038,4,362.47,5%,€1377.39,in-store
2023-10-19,p008,S028 ,C0038,1,312.24,15%,265.4 USD,online 
"Mar 29, 2023",p094,S046 ,C0042,8,444.26,0%,3554.08 USD,web
13/02/2023,p081,S016 ,C0018,5,319.94,5%,$1519.71,online 
2023-12-04,p037,S021 ,C0042,1,370.13,10%,€333.12,in-store
2023-12-10,p025,S043 ,C0014,3,50.03,0%,€150.09,web
03/04/2023,p004,S026 ,C0064,4,160.96,15%,547.26 USD,Wholesale
"Feb 02, 2023",p046,S036 ,C0038,8,77.26,15%,525.37 USD,online 
30/10/2023,p005,S043 ,C0082,5,463.29,10%,2084.81 USD,Wholesale
14/06/2023,p090,S026 ,C0023,5,154.81,5%,€735.35,web
2023-12-03,p031,S028 ,C0059,1,420.16,15%,$357.14,Wholesale
2023-09-12,p042,S027 ,C0078,1,88.6,15%,€75.31,Wholesale
2023-02-07,p049,S023 ,C0092,7,178.5,15%,1062.08 USD,web
2023-03-20,p020,S025 ,C0097,7,257.7,15%,1533.31 USD,online 
2023-09-25,p069,S048 ,C0077,8,155.0,15%,1054.0 USD,online 
2023-02-22,p038,S004 ,C0055,4,323.88,5%,€1230.74,Wholesale
2023-08-18,p006,S004 ,C0050,6,98.05,5%,$558.88,web
"Mar 04, 2023",p043,S006 ,C0046,3,186.19,15%,€474.78,in-store
19/03/2023,p031,S036 ,C0007,1,470.24,15%,$399.70,web
2023-02-23,p038,S041 ,C0022,8,454.38,10%,3271.54 USD,Wholesale
2023-01-19,p043,S023 ,C0009,8,260.48,10%,€1875.46,Wholesale
"Jun 10, 2023",p044,S022 ,C0016,8,365.07,10%,2628.5 USD,online 
2023-01-24,p058,S031 ,C0030,6,167.85,10%,906.39 USD,in-store
19/07/2023,p076,S038 ,C0008,1,135.18,0%,$135.18,online 
"Jan 30, 2023",p007,S021 ,C0024,2,493.42,0%,€986.84,in-store
30/09/2023,p035,S045 ,C0091,8,259.23,15%,1762.76 USD,online 
"Apr 17, 2023",p031,S026 ,C0062,3,144.04,5%,€410.51,in-store
2023-09-04,p011,S001 ,C0058,4,86.32,5%,$328.02,web
07/10/2023,p032,S046 ,C0063,4,481.56,10%,1733.62 USD,in-store
11/10/2023,p023,S044 ,C0018,6,128.96,0%,$773.76,online 
08/06/2023,p052,S023 ,C0021,7,429.47,5%,$2855.98,in-store
2023-11-07,p079,S030 ,C0098,1,280.82,5%,266.78 USD,online 
2023-12-30,p055,S009 ,C0076,4,220.51,5%,€837.94,web
"Oct 13, 2023",p030,S042 ,C0017,2,498.13,5%,€946.45,online 
2023-11-25,p089,S016 ,C0093,7,493.4,15%,$2935.73,online 
2023-07-15,p097,S006 ,C0028,3,478.53,10%,€1292.03,in-store
2023-08-02,p018,S044 ,C0022,2,219.24,10%,€394.63,in-store
"Aug 28, 2023",p009,S019 ,C0082,3,335.27,10%,€905.23,in-store
"Aug 05, 2023",p027,S002 ,C0004,5,330.16,5%,€1568.26,in-store
"Jan 15, 2023",p066,S024 ,C0003,8,30.72,5%,€233.47,Wholesale
2023-11-09,p076,S007 ,C0053,1,24.86,5%,€23.62,online 
"Jun 05, 2023",p018,S035 ,C0076,6,187.44,10%,$1012.18,Wholesale
26/11/2023,p012,S028 ,C0059,2,474.97,10%,€854.95,online 
2023-10-25,p005,S038 ,C0080,1,485.99,0%,485.99 USD,in-store
2023-05-30,p008,S046 ,C0003,2,215.45,15%,€366.26,web
25/01/2023,p007,S007 ,C0035,6,469.6,15%,$2394.96,Wholesale
"Jun 20, 2023",p027,S029 ,C0002,1,324.12,15%,$275.50,web
01/10/2023,p076,S023 ,C0085,4,457.89,15%,1556.83 USD,Wholesale
03/02/2023,p064,S039 ,C0086,6,182.23,15%,$929.37,web
2023-01-19,p035,S036 ,C0084,1,210.9,5%,€200.35,online 
"May 29, 2023",p023,S034 ,C0006,6,150.29,10%,811.57 USD,web
2023-10-24,p023,S044 ,C0084,8,438.52,5%,€3332.75,online 
"Nov 24, 2023",p036,S027 ,C0033,1,354.28,10%,$318.85,web
"Nov 02, 2023",p030,S003 ,C0052,7,394.21,0%,2759.47 USD,web
"Oct 07, 2023",p044,S026 ,C0079,4,73.66,15%,$250.44,in-store
23/04/2023,p064,S003 ,C0021,2,179.08,0%,358.16 USD,Wholesale
2023-10-15,p100,S035 ,C0092,6,192.78,5%,$1098.85,online 
18/02/2023,p100,S041 ,C0045,8,308.92,0%,$2471.36,web
2023-11-19,p034,S038 ,C0056,7,77.66,15%,462.08 USD,online 
2023-05-09,p049,S015 ,C0012,4,217.69,5%,€827.22,Wholesale
23/08/2023,p050,S036 ,C0088,2,295.4,15%,$502.18,web
"Dec 18, 2023",p068,S026 ,C0066,2,219.91,0%,€439.82,in-store
"Jul 16, 2023",p045,S042 ,C0089,8,93.94,15%,€638.79,Wholesale
2023-05-06,p054,S050 ,C0039,7,354.55,10%,$2233.66,online 
2023-12-08,p010,S002 ,C0075,7,84.24,10%,530.71 USD,in-store
2023-08-11,p092,S012 ,C0017,5,430.3,15%,€1828.77,Wholesale
2023-06-16,p010,S040 ,C0051,5,445.58,15%,€1893.71,Wholesale
2023-08-30,p076,S021 ,C0019,8,480.77,15%,3269.24 USD,online 
2023-10-07,p050,S013 ,C0086,3,359.86,15%,$917.64,in-store
"Sep 12, 2023",p045,S040 ,C0098,1,337.74,15%,$287.08,Wholesale
2023-08-11,p057,S043 ,C0072,3,140.5,5%,$400.42,web
2023-09-28,p041,S016 ,C0018,7,31.71,5%,€210.87,web
"Feb 22, 2023",p029,S041 ,C0028,7,274.34,5%,$1824.36,Wholesale
"Jun 13, 2023",p078,S041 ,C0082,7,91.5,0%,640.5 USD,online 
2023-07-16,p029,S049 ,C0092,6,114.9,15%,585.99 USD,Wholesale
2023-07-03,p006,S002 ,C0045,6,474.51,10%,€2562.35,online 
"Jan 04, 2023",p021,S008 ,C0037,5,403.51,15%,1714.92 USD,Wholesale
2023-11-02,p087,S036 ,C0083,7,74.85,0%,$523.95,in-store
2023-10-27,p037,S044 ,C0034,1,293.85,0%,€293.85,Wholesale
2023-08-26,p024,S007 ,C0041,2,345.02,5%,€655.54,online 
"Oct 03, 2023",p069,S041 ,C0022,5,282.37,10%,$1270.66,online 
06/02/2023,p043,S032 ,C0089,7,461.59,10%,€2908.02,web
28/03/2023,p085,S032 ,C0036,3,145.49,0%,436.47 USD,online 
25/07/2023,p093,S009 ,C0076,7,247.26,0%,1730.82 USD,Wholesale
"May 04, 2023",p087,S049 ,C0007,3,217.54,5%,$619.99,online 
10/09/2023,p056,S026 ,C0036,1,123.95,0%,123.95 USD,Wholesale
"Aug 07, 2023",p070,S020 ,C0010,1,320.5,0%,320.5 USD,in-store
2023-08-21,p022,S014 ,C0068,4,374.89,10%,€1349.6,web
17/02/2023,p061,S013 ,C0084,2,108.54,15%,184.52 USD,Wholesale
17/11/2023,p054,S026 ,C0042,2,246.48,0%,$492.96,in-store
"Oct 05, 2023",p035,S027 ,C0085,4,109.6,15%,€372.64,web
"Sep 06, 2023",p099,S026 ,C0081,5,340.65,0%,1703.25 USD,online 
"Mar 22, 2023",p033,S041 ,C0078,5,205.17,10%,€923.26,online 
2023-12-24,p007,S019 ,C0018,8,490.34,10%,3530.45 USD,Wholesale
20/08/2023,p015,S049 ,C0088,7,366.33,15%,2179.66 USD,web
2023-09-29,p036,S011 ,C0009,3,239.74,15%,611.34 USD,online 
2023-06-01,p011,S044 ,C0027,2,321.5,15%,€546.55,web
13/02/2023,p005,S048 ,C0064,2,332.73,5%,632.19 USD,Wholesale
24/06/2023,p090,S009 ,C0074,4,119.5,5%,€454.1,Wholesale
14/11/2023,p098,S015 ,C0095,6,347.1,15%,€1770.21,online 
03/02/2023,p005,S037 ,C0053,3,27.93,0%,€83.79,online 
18/04/2023,p013,S041 ,C0075,3,430.01,5%,€1225.53,in-store
"May 07, 2023",p053,S048 ,C0060,7,257.56,5%,€1712.77,online 
2023-01-10,p046,S017 ,C0096,1,209.27,5%,€198.81,web
2023-07-03,p033,S010 ,C0003,6,404.19,0%,$2425.14,web
"Aug 02, 2023",p016,S028 ,C0045,6,21.91,5%,124.89 USD,in-store
07/02/2023,p020,S041 ,C0051,4,370.59,10%,1334.12 USD,online 
"Jun 12, 2023",p006,S020 ,C0078,4,272.67,10%,€981.61,Wholesale
"Nov 29, 2023",p082,S035 ,C0065,7,109.92,5%,730.97 USD,web
15/09/2023,p088,S013 ,C0008,5,32.5,10%,$146.25,web
08/12/2023,p036,S034 ,C0065,7,80.03,10%,$504.19,web
27/01/2023,p086,S037 ,C0038,1,83.87,0%,83.87 USD,web
"Nov 22, 2023",p069,S003 ,C0078,1,116.11,15%,€98.69,web
"Jul 17, 2023",p026,S002 ,C0024,7,174.95,0%,1224.65 USD,web
"May 08, 2023",p006,S011 ,C0018,3,406.39,10%,1097.25 USD,online 
30/09/2023,p002,S049 ,C0032,3,432.04,10%,€1166.51,online 
"Jul 06, 2023",p011,S044 ,C0064,4,310.48,15%,1055.63 USD,online 
30/05/2023,p024,S009 ,C0021,6,288.55,15%,$1471.61,in-store
23/10/2023,p082,S006 ,C0030,4,472.02,5%,$1793.68,in-store
2023-10-19,p055,S001 ,C0076,4,281.6,5%,$1070.08,web
"Feb 16, 2023",p092,S042 ,C0020,2,149.14,10%,268.45 USD,Wholesale
"Jan 03, 2023",p032,S030 ,C0012,3,433.96,10%,€1171.69,web
"Jan 04, 2023",p010,S010 ,C0099,1,128.54,10%,115.69 USD,web
"May 20, 2023",p014,S025 ,C0020,3,213.05,5%,$607.19,online 
2023-07-08,p015,S025 ,C0006,4,412.61,10%,$1485.40,web
"Jul 02, 2023",p037,S015 ,C0032,6,57.51,0%,€345.06,in-store
"Nov 07, 2023",p094,S036 ,C0060,3,236.01,5%,672.63 USD,online 
"Sep 02, 2023",p037,S032 ,C0015,8,462.32,10%,€3328.7,in-store
03/01/2023,p007,S005 ,C0031,5,488.48,0%,€2442.4,online 
23/05/2023,p037,S036 ,C0070,7,74.19,10%,€467.4,online 
"Sep 26, 2023",p008,S004 ,C0062,2,121.8,0%,243.6 USD,in-store
27/12/2023,p086,S037 ,C0071,5,107.55,15%,457.09 USD,in-store
2023-02-19,p075,S024 ,C0094,1,301.41,5%,286.34 USD,online 
2023-03-18,p083,S039 ,C0038,2,413.69,10%,744.64 USD,in-store
17/09/2023,p019,S008 ,C0062,1,126.22,0%,$126.22,Wholesale
"Jul 25, 2023",p048,S022 ,C0095,5,125.55,0%,627.75 USD,online 
"Jun 28, 2023",p091,S018 ,C0081,7,87.82,10%,553.27 USD,online 
15/07/2023,p054,S031 ,C0032,2,49.58,15%,€84.29,in-store
"Apr 22, 2023",p063,S021 ,C0077,2,67.23,0%,€134.46,Wholesale
"Oct 18, 2023",p080,S032 ,C0071,4,33.12,0%,132.48 USD,Wholesale
"Dec 03, 2023",p100,S005 ,C0051,1,282.3,5%,€268.19,web
25/08/2023,p006,S011 ,C0061,3,317.57,10%,857.44 USD,Wholesale
"Nov 15, 2023",p083,S009 ,C0011,4,58.46,5%,222.15 USD,in-store
"Oct 20, 2023",p040,S022 ,C0069,4,398.49,10%,$1434.56,web
23/05/2023,p100,S031 ,C0083,2,103.87,5%,197.35 USD,online 
"Dec 21, 2023",p069,S020 ,C0063,6,74.13,10%,400.3 USD,web
2023-08-02,p092,S022 ,C0033,6,167.17,10%,€902.72,web
2023-02-21,p001,S024 ,C0069,8,138.27,5%,$1050.85,online 
"Apr 14, 2023",p049,S002 ,C0091,3,71.43,5%,$203.58,Wholesale
2023-11-14,p028,S004 ,C0028,4,480.95,15%,$1635.23,web
25/02/2023,p078,S011 ,C0074,6,149.82,0%,$898.92,online 
"Apr 13, 2023",p023,S050 ,C0029,7,359.97,10%,€2267.81,in-store
"Jan 25, 2023",p094,S031 ,C0094,6,82.33,0%,€493.98,Wholesale
"Jul 02, 2023",p020,S013 ,C0084,2,460.71,10%,€829.28,online 
03/08/2023,p040,S018 ,C0027,7,51.75,15%,$307.91,Wholesale
12/07/2023,p050,S011 ,C0009,1,389.13,0%,$389.13,Wholesale
2023-02-05,p039,S028 ,C0091,1,126.34,15%,€107.39,online 
2023-03-12,p026,S010 ,C0096,7,452.95,10%,€2853.59,online 
13/07/2023,p089,S011 ,C0020,5,56.04,0%,280.2 USD,web
2023-01-09,p023,S015 ,C0020,7,163.7,5%,1088.6 USD,web
"Mar 03, 2023",p009,S029 ,C0012,1,272.12,5%,€258.51,Wholesale
"Aug 17, 2023",p091,S031 ,C0055,5,357.25,5%,$1696.94,Wholesale
"Jul 22, 2023",p089,S046 ,C0093,4,423.02,5%,€1607.48,web
2023-08-01,p048,S031 ,C0024,5,90.45,10%,$407.03,web
"Oct 09, 2023",p094,S020 ,C0049,1,115.01,0%,$115.01,web
"Feb 17, 2023",p083,S028 ,C0008,3,168.44,15%,429.52 USD,web
2023-02-10,p033,S002 ,C0076,6,70.18,10%,378.97 USD,in-store
"Dec 07, 2023",p042,S029 ,C0090,6,133.61,10%,€721.49,web
"Sep 07, 2023",p013,S045 ,C0063,8,258.28,15%,$1756.30,Wholesale
2023-08-10,p011,S040 ,C0025,8,62.33,15%,423.84 USD,in-store
2023-04-16,p079,S043 ,C0076,7,443.15,10%,2791.84 USD,in-store
2023-04-19,p039,S036 ,C0068,3,77.34,15%,€197.22,online 
14/06/2023,p027,S009 ,C0014,4,245.18,5%,931.68 USD,online 
"Oct 19, 2023",p057,S049 ,C0074,4,63.94,0%,€255.76,online 
2023-03-24,p063,S027 ,C0087,3,52.03,0%,156.09 USD,Wholesale
"Jan 15, 2023",p050,S025 ,C0054,8,148.35,15%,€1008.78,Wholesale
15/12/2023,p053,S032 ,C0053,6,202.21,0%,$1213.26,Wholesale
03/11/2023,p013,S031 ,C0057,4,499.44,0%,1997.76 USD,Wholesale
2023-01-03,p001,S004 ,C0052,7,348.27,0%,€2437.89,web
"Mar 21, 2023",p094,S031 ,C0010,2,421.1,0%,$842.20,in-store
2023-08-24,p037,S012 ,C0077,8,192.16,10%,€1383.55,web
05/02/2023,p042,S023 ,C0015,6,147.99,15%,€754.75,web
2023-08-26,p014,S043 ,C0002,4,243.37,0%,973.48 USD,in-store
"Jul 08, 2023",p050,S021 ,C0075,8,401.32,15%,2728.98 USD,online 
2023-08-24,p056,S027 ,C0046,7,367.92,10%,$2317.90,web
13/02/2023,p078,S050 ,C0094,2,417.26,15%,$709.34,web
01/01/2023,p087,S040 ,C0094,2,86.72,0%,173.44 USD,online 
"Feb 18, 2023",p091,S007 ,C0046,5,449.51,15%,$1910.42,web
2023-06-30,p007,S015 ,C0079,6,153.88,10%,830.95 USD,in-store
