Inventory Date,ProductRef,StoreRef,QtyInStock,ReorderFlag
"Feb 01, 2023", P056 ,S017,64 units,no
14/09/2023, p028 ,S010,44 units,no
2023-05-18, P033 ,S029,20 units,yes
05/04/2023, P098 ,S034,149 units,no
"Dec 09, 2023", p091 ,S046,170 units,no
2023-02-04, p006 ,S023,176 units,no
"May 22, 2023", P045 ,S042,137 units,no
10/12/2023, p021 ,S002,61 units,no
12/03/2023, P067 ,S028,65 units,no
19/07/2023, p011 ,S014,85 units,no
2023-02-02, p038 ,S007,132 units,no
27/10/2023, P075 ,S014,186 units,no
02/12/2023, P020 ,S033,171 units,no
2023-12-07, P086 ,S036,6 units,yes
2023-12-31, P065 ,S001,13 units,yes
"Oct 06, 2023", p042 ,S018,140 units,no
2023-10-24, P008 ,S032,57 units,no
2023-10-09, P007 ,S039,132 units,no
2023-05-01, P053 ,S048,71 units,no
16/04/2023, P025 ,S035,123 units,no
"Jun 30, 2023", P039 ,S004,122 units,no
"Nov 15, 2023", P094 ,S018,129 units,no
2023-12-01, P049 ,S013,31 units,no
"Jun 29, 2023", p087 ,S031,77 units,no
14/08/2023, P100 ,S030,65 units,no
2023-06-22, p091 ,S049,6 units,yes
2023-04-08, p004 ,S016,150 units,no
14/09/2023, P053 ,S001,144 units,no
23/09/2023, P062 ,S033,90 units,no
"Oct 11, 2023", P014 ,S040,21 units,yes
"Aug 28, 2023", p038 ,S038,6 units,yes
2023-01-24, P013 ,S030,55 units,no
16/11/2023, P024 ,S007,44 units,no
2023-11-21, p043 ,S023,103 units,no
"Feb 13, 2023", P067 ,S038,95 units,no
2023-01-22, P076 ,S028,177 units,no
"Jan 13, 2023", p035 ,S006,62 units,no
"Jan 28, 2023", p031 ,S016,20 units,yes
14/09/2023, P016 ,S033,83 units,no
"Aug 15, 2023", p041 ,S026,63 units,no
22/10/2023, P075 ,S035,7 units,yes
04/05/2023, p028 ,S009,187 units,no
2023-08-12, P007 ,S032,45 units,no
23/07/2023, p031 ,S035,78 units,no
02/01/2023, p078 ,S039,158 units,no
"Nov 09, 2023", P064 ,S016,90 units,no
13/10/2023, P065 ,S008,185 units,no
03/10/2023, p004 ,S029,25 units,yes
2023-08-31, p081 ,S001,71 units,no
2023-01-26, P062 ,S034,63 units,no
2023-12-31, p043 ,S011,95 units,no
02/08/2023, P094 ,S011,109 units,no
12/05/2023, P020 ,S008,173 units,no
2023-05-28, P039 ,S003,180 units,no
25/03/2023, p026 ,S024,118 units,no
2023-07-12, P034 ,S022,152 units,no
2023-12-23, p028 ,S031,60 units,no
"Apr 27, 2023", P086 ,S029,95 units,no
2023-10-24, P098 ,S017,40 units,no
03/09/2023, P063 ,S034,172 units,no
25/03/2023, P019 ,S019,5 units,yes
29/11/2023, p038 ,S019,35 units,no
"Sep 04, 2023", P020 ,S025,133 units,no
2023-03-14, p038 ,S043,162 units,no
03/08/2023, P001 ,S014,84 units,no
2023-08-19, p017 ,S035,72 units,no
08/10/2023, P099 ,S012,114 units,no
"Feb 20, 2023", p054 ,S010,123 units,no
2023-11-15, p055 ,S034,6 units,yes
23/10/2023, P062 ,S024,150 units,no
2023-12-15, p041 ,S028,193 units,no
"Oct 20, 2023", P068 ,S017,175 units,no
2023-10-05, P079 ,S027,21 units,yes
2023-10-23, P098 ,S004,21 units,yes
"Jan 24, 2023", p037 ,S038,200 units,no
2023-04-04, p090 ,S004,16 units,yes
"Apr 07, 2023", P040 ,S012,192 units,no
"Feb 03, 2023", p026 ,S019,85 units,no
10/12/2023, p027 ,S047,72 units,no
01/10/2023, P066 ,S035,175 units,no
"Nov 13, 2023", p088 ,S008,7 units,yes
2023-06-20, p026 ,S045,58 units,no
"Jun 26, 2023", p021 ,S001,25 units,yes
"Dec 04, 2023", P025 ,S047,156 units,no
"Jun 06, 2023", P036 ,S027,52 units,no
"Aug 17, 2023", P007 ,S035,173 units,no
2023-08-17, p018 ,S035,106 units,no
28/08/2023, P084 ,S019,55 units,no
"Apr 25, 2023", P001 ,S030,58 units,no
"Oct 29, 2023", p044 ,S046,109 units,no
08/04/2023, P061 ,S025,154 units,no
"Jan 12, 2023", P001 ,S031,199 units,no
"Nov 21, 2023", P083 ,S030,100 units,no
10/10/2023, P051 ,S034,175 units,no
22/07/2023, P008 ,S017,198 units,no
03/08/2023, P066 ,S026,102 units,no
2023-10-06, P016 ,S031,48 units,no
2023-05-23, P049 ,S024,187 units,no
"Feb 28, 2023", p060 ,S033,32 units,no
2023-01-09, p089 ,S002,45 units,no
14/05/2023, p080 ,S018,170 units,no
2023-05-05, p027 ,S018,154 units,no
"Dec 08, 2023", P051 ,S025,138 units,no
"Mar 25, 2023", P014 ,S004,184 units,no
"Nov 30, 2023", P005 ,S004,162 units,no
2023-02-21, P096 ,S034,177 units,no
"Apr 01, 2023", p050 ,S023,9 units,yes
12/11/2023, p017 ,S032,106 units,no
"Jan 25, 2023", p081 ,S003,64 units,no
16/10/2023, P034 ,S018,131 units,no
"Sep 29, 2023", p052 ,S040,83 units,no
"Nov 01, 2023", P098 ,S037,35 units,no
05/12/2023, p057 ,S017,177 units,no
"Jun 30, 2023", p050 ,S038,105 units,no
2023-04-09, P023 ,S050,168 units,no
"Aug 24, 2023", P068 ,S025,47 units,no
2023-11-17, P019 ,S029,52 units,no
28/05/2023, P096 ,S006,32 units,no
11/02/2023, p073 ,S032,169 units,no
20/06/2023, p021 ,S012,99 units,no
2023-05-06, p085 ,S017,59 units,no
21/09/2023, P083 ,S026,74 units,no
2023-02-18, P062 ,S016,163 units,no
"Sep 07, 2023", p097 ,S014,154 units,no
06/12/2023, P071 ,S045,6 units,yes
2023-01-03, p026 ,S045,75 units,no
20/11/2023, P096 ,S001,39 units,no
"Jul 17, 2023", P023 ,S002,152 units,no
08/02/2023, p031 ,S033,90 units,no
"Aug 02, 2023", P066 ,S021,7 units,yes
30/06/2023, P099 ,S008,117 units,no
2023-09-15, p037 ,S035,36 units,no
11/10/2023, P005 ,S007,90 units,no
20/11/2023, p091 ,S035,34 units,no
"Jan 09, 2023", P083 ,S033,82 units,no
"Mar 25, 2023", p060 ,S041,42 units,no
2023-02-10, p015 ,S021,179 units,no
14/01/2023, P040 ,S043,120 units,no
"Sep 09, 2023", P096 ,S029,20 units,yes
02/06/2023, P025 ,S031,134 units,no
2023-12-25, p074 ,S034,150 units,no
2023-05-09, p080 ,S018,1 units,yes
16/05/2023, P056 ,S028,115 units,no
"May 23, 2023", P056 ,S050,141 units,no
"Dec 10, 2023", P099 ,S032,169 units,no
29/03/2023, p026 ,S024,189 units,no
2023-09-28, p018 ,S048,134 units,no
27/11/2023, p022 ,S048,192 units,no
2023-02-04, P098 ,S046,106 units,no
"Oct 07, 2023", P075 ,S050,128 units,no
2023-10-21, P065 ,S016,196 units,no
21/10/2023, p035 ,S036,186 units,no
20/12/2023, P068 ,S041,121 units,no
"Oct 30, 2023", p026 ,S037,30 units,no
18/12/2023, P049 ,S046,69 units,no
"Dec 04, 2023", p022 ,S043,87 units,no
26/03/2023, p043 ,S032,61 units,no
"Sep 07, 2023", p044 ,S047,138 units,no
13/11/2023, P086 ,S031,124 units,no
"Sep 08, 2023", p032 ,S027,80 units,no
"Jun 27, 2023", p050 ,S007,103 units,no
2023-10-11, P065 ,S036,166 units,no
07/03/2023, P003 ,S007,160 units,no
2023-04-25, p021 ,S017,104 units,no
11/12/2023, P034 ,S025,44 units,no
16/01/2023, p055 ,S038,72 units,no
2023-01-11, P003 ,S049,173 units,no
2023-03-31, P061 ,S041,54 units,no
2023-07-06, p044 ,S021,30 units,no
2023-09-10, p006 ,S044,182 units,no
2023-10-04, p037 ,S033,135 units,no
2023-10-31, p057 ,S029,31 units,no
2023-07-28, p010 ,S006,123 units,no
2023-04-25, p080 ,S049,183 units,no
"Nov 15, 2023", P030 ,S024,182 units,no
28/04/2023, p090 ,S008,79 units,no
2023-02-22, p037 ,S009,120 units,no
"Oct 03, 2023", p052 ,S045,122 units,no
28/08/2023, p043 ,S034,99 units,no
2023-02-10, p028 ,S050,192 units,no
2023-07-06, P079 ,S018,193 units,no
2023-04-10, p092 ,S044,132 units,no
2023-03-26, P016 ,S011,97 units,no
24/11/2023, P009 ,S016,136 units,no
"Mar 23, 2023", p017 ,S039,52 units,no
"Mar 27, 2023", p050 ,S008,17 units,yes
02/04/2023, p022 ,S040,136 units,no
06/12/2023, p018 ,S047,131 units,no
24/02/2023, P083 ,S046,94 units,no
"Jan 04, 2023", p015 ,S031,11 units,yes
2023-06-14, P030 ,S025,122 units,no
"Jul 25, 2023", P058 ,S019,164 units,no
2023-04-28, P072 ,S047,59 units,no
2023-06-28, P084 ,S039,100 units,no
2023-03-08, P100 ,S022,159 units,no
03/08/2023, P029 ,S041,172 units,no
2023-06-03, p037 ,S043,97 units,no
2023-12-12, p006 ,S019,89 units,no
2023-12-25, p073 ,S006,57 units,no
2023-11-14, p017 ,S004,14 units,yes
2023-11-25, p089 ,S029,119 units,no
"Dec 19, 2023", p041 ,S050,83 units,no
"May 01, 2023", P007 ,S048,200 units,no
2023-03-15, P039 ,S010,123 units,no
30/11/2023, P047 ,S049,90 units,no
"Apr 02, 2023", P098 ,S036,188 units,no
2023-05-02, p032 ,S045,83 units,no
"Sep 04, 2023", P053 ,S031,193 units,no
16/06/2023, p044 ,S023,139 units,no
2023-02-07, p085 ,S012,66 units,no
2023-04-26, P048 ,S041,29 units,yes
"Jan 30, 2023", P070 ,S043,52 units,no
"Nov 30, 2023", P048 ,S009,50 units,no
09/04/2023, p010 ,S015,194 units,no
2023-04-18, P084 ,S015,6 units,yes
2023-07-16, P096 ,S026,86 units,no
"Oct 27, 2023", p042 ,S042,170 units,no
01/02/2023, P067 ,S010,35 units,no
23/06/2023, P048 ,S038,90 units,no
2023-05-09, p022 ,S050,136 units,no
"Jul 01, 2023", p012 ,S035,121 units,no
"Aug 03, 2023", p006 ,S043,90 units,no
"Apr 24, 2023", P051 ,S046,22 units,yes
"Apr 15, 2023", p028 ,S027,31 units,no
07/10/2023, P083 ,S008,32 units,no
12/01/2023, P086 ,S035,47 units,no
2023-04-21, P056 ,S039,167 units,no
2023-12-25, p010 ,S027,104 units,no
24/05/2023, P024 ,S016,171 units,no
24/01/2023, P066 ,S030,155 units,no
"Aug 30, 2023", P016 ,S043,64 units,no
12/03/2023, p012 ,S021,140 units,no
21/02/2023, P099 ,S043,34 units,no
2023-06-11, P014 ,S028,159 units,no
12/07/2023, P008 ,S019,166 units,no
2023-11-02, p089 ,S033,145 units,no
30/08/2023, P059 ,S032,108 units,no
2023-08-01, P029 ,S021,11 units,yes
"Jul 01, 2023", P070 ,S003,160 units,no
"Nov 04, 2023", P016 ,S032,73 units,no
"Jun 19, 2023", p018 ,S046,192 units,no
"Apr 28, 2023", P051 ,S041,20 units,yes
21/10/2023, P100 ,S026,29 units,yes
"Dec 19, 2023", P071 ,S047,88 units,no
18/03/2023, P058 ,S009,126 units,no
2023-12-02, p032 ,S025,198 units,no
2023-05-29, P029 ,S044,172 units,no
2023-11-14, P040 ,S003,4 units,yes
"Jun 27, 2023", p043 ,S036,79 units,no
2023-06-09, p026 ,S045,60 units,no
"Mar 25, 2023", P072 ,S038,80 units,no
"Aug 26, 2023", P094 ,S024,11 units,yes
"Jul 29, 2023", P045 ,S001,69 units,no
23/09/2023, P046 ,S008,177 units,no
"Oct 23, 2023", p021 ,S014,91 units,no
"Nov 02, 2023", p011 ,S042,38 units,no
"May 14, 2023", P016 ,S015,5 units,yes
2023-12-12, P047 ,S023,95 units,no
"Apr 11, 2023", p041 ,S028,142 units,no
"Nov 17, 2023", p090 ,S007,161 units,no
"Jul 26, 2023", P070 ,S015,99 units,no
27/02/2023, P024 ,S025,66 units,no
2023-03-10, P005 ,S035,78 units,no
"May 25, 2023", P096 ,S026,4 units,yes
"Sep 05, 2023", P040 ,S010,151 units,no
21/03/2023, p041 ,S010,184 units,no
"Jun 09, 2023", P099 ,S023,67 units,no
22/07/2023, p085 ,S006,158 units,no
"Jan 29, 2023", P045 ,S016,16 units,yes
2023-07-29, p018 ,S021,128 units,no
2023-01-22, p027 ,S011,132 units,no
2023-01-13, P008 ,S032,182 units,no
"Feb 24, 2023", P084 ,S025,172 units,no
17/06/2023, p050 ,S024,7 units,yes
26/09/2023, P100 ,S033,4 units,yes
2023-01-06, p031 ,S040,129 units,no
"Feb 18, 2023", P007 ,S016,8 units,yes
"Jul 11, 2023", p091 ,S022,5 units,yes
"Jul 09, 2023", p054 ,S018,95 units,no
2023-10-26, p026 ,S028,57 units,no
"Oct 08, 2023", P001 ,S024,32 units,no
16/11/2023, p089 ,S041,55 units,no
10/03/2023, p089 ,S032,185 units,no
"Jul 15, 2023", P068 ,S041,138 units,no
"Dec 29, 2023", P070 ,S021,13 units,yes
2023-12-09, P001 ,S018,132 units,no
"Jan 13, 2023", P069 ,S026,191 units,no
18/09/2023, P053 ,S038,133 units,no
2023-04-01, P068 ,S016,52 units,no
"May 30, 2023", P072 ,S014,87 units,no
2023-06-29, P046 ,S032,18 units,yes
20/09/2023, p022 ,S048,133 units,no
2023-10-18, P019 ,S036,125 units,no
30/05/2023, P036 ,S021,97 units,no
2023-01-31, p028 ,S032,67 units,no
2023-07-12, p057 ,S003,153 units,no
02/12/2023, P061 ,S028,164 units,no
22/01/2023, p004 ,S044,17 units,yes
"Jan 14, 2023", P049 ,S038,87 units,no
31/07/2023, P068 ,S042,144 units,no
07/07/2023, P063 ,S024,120 units,no
25/10/2023, P096 ,S048,57 units,no
14/09/2023, P049 ,S031,163 units,no
22/08/2023, P008 ,S026,191 units,no
"Jul 01, 2023", p057 ,S029,174 units,no
01/11/2023, P014 ,S050,116 units,no
"Sep 26, 2023", P014 ,S022,146 units,no
2023-12-02, P016 ,S043,123 units,no
2023-01-23, p087 ,S038,135 units,no
"Sep 22, 2023", P008 ,S048,0 units,yes
2023-06-02, p090 ,S006,100 units,no
11/09/2023, p021 ,S011,101 units,no
2023-05-19, p022 ,S022,141 units,no
10/02/2023, p004 ,S045,69 units,no
31/12/2023, p021 ,S013,102 units,no
"Apr 07, 2023", p085 ,S010,77 units,no
12/06/2023, P020 ,S025,181 units,no
14/09/2023, P020 ,S039,105 units,no
2023-01-03, P079 ,S019,59 units,no
"Mar 28, 2023", P086 ,S040,114 units,no
"Sep 16, 2023", p028 ,S010,7 units,yes
2023-02-11, P075 ,S004,63 units,no
21/12/2023, p087 ,S039,168 units,no
13/03/2023, P100 ,S041,172 units,no
2023-12-05, p041 ,S042,163 units,no
30/09/2023, p090 ,S039,133 units,no
"Mar 13, 2023", p078 ,S020,14 units,yes
14/11/2023, p091 ,S048,0 units,yes
"Jun 18, 2023", P029 ,S028,12 units,yes
2023-10-17, p077 ,S004,189 units,no
"Jun 26, 2023", p010 ,S015,95 units,no
2023-02-11, p041 ,S045,104 units,no
31/12/2023, P008 ,S039,43 units,no
25/07/2023, p037 ,S028,65 units,no
23/03/2023, p032 ,S047,73 units,no
"Apr 24, 2023", P016 ,S022,38 units,no
21/01/2023, p088 ,S023,140 units,no
2023-04-08, p027 ,S038,110 units,no
"Jul 04, 2023", P059 ,S019,105 units,no
2023-02-24, p055 ,S046,26 units,yes
2023-10-18, p095 ,S047,123 units,no
"Nov 05, 2023", P023 ,S009,185 units,no
"Jul 09, 2023", p089 ,S027,132 units,no
"Oct 20, 2023", p015 ,S026,35 units,no
26/07/2023, P014 ,S009,10 units,yes
10/09/2023, p091 ,S002,66 units,no
"Jun 12, 2023", P059 ,S045,175 units,no
05/10/2023, P099 ,S046,67 units,no
2023-09-04, p032 ,S042,119 units,no
17/07/2023, P049 ,S046,90 units,no
2023-02-10, p078 ,S036,86 units,no
"Aug 10, 2023", p032 ,S038,4 units,yes
2023-10-18, p041 ,S010,167 units,no
"Dec 19, 2023", P029 ,S009,74 units,no
2023-10-02, p085 ,S044,116 units,no
04/09/2023, P014 ,S015,27 units,yes
"May 03, 2023", P058 ,S039,19 units,yes
2023-09-10, P059 ,S012,40 units,no
06/08/2023, P051 ,S046,26 units,yes
03/03/2023, P013 ,S006,162 units,no
"Dec 22, 2023", p077 ,S016,171 units,no
"Aug 08, 2023", P058 ,S017,11 units,yes
"Apr 29, 2023", p038 ,S028,2 units,yes
"Jun 04, 2023", P036 ,S006,163 units,no
"Aug 25, 2023", P071 ,S025,4 units,yes
"Aug 18, 2023", P025 ,S027,139 units,no
"Jan 26, 2023", P045 ,S036,132 units,no
"Nov 02, 2023", P048 ,S032,113 units,no
"Feb 04, 2023", p089 ,S046,167 units,no
"Aug 16, 2023", p026 ,S010,69 units,no
2023-09-25, p026 ,S041,19 units,yes
2023-07-21, P100 ,S049,41 units,no
2023-10-11, p004 ,S006,178 units,no
"Mar 30, 2023", p081 ,S046,38 units,no
"Mar 18, 2023", P014 ,S002,165 units,no
28/11/2023, P030 ,S006,84 units,no
"Mar 27, 2023", p077 ,S025,41 units,no
"Oct 20, 2023", P067 ,S009,180 units,no
13/08/2023, P067 ,S040,124 units,no
31/03/2023, P059 ,S017,109 units,no
24/07/2023, P067 ,S021,44 units,no
29/05/2023, P072 ,S003,101 units,no
25/03/2023, P007 ,S035,78 units,no
12/08/2023, p028 ,S043,116 units,no
"Jun 27, 2023", p077 ,S032,32 units,no
22/11/2023, P051 ,S017,77 units,no
"Nov 19, 2023", P034 ,S001,69 units,no
12/06/2023, P051 ,S026,27 units,yes
2023-07-03, P056 ,S009,20 units,yes
"Mar 24, 2023", p052 ,S035,146 units,no
"Feb 14, 2023", p092 ,S024,25 units,yes
"Nov 02, 2023", P076 ,S033,0 units,yes
02/01/2023, P098 ,S041,71 units,no
2023-12-03, P068 ,S028,186 units,no
22/02/2023, P030 ,S013,36 units,no
2023-02-02, P069 ,S038,58 units,no
2023-12-13, p043 ,S041,76 units,no
2023-01-26, P016 ,S011,169 units,no
"Jul 25, 2023", P034 ,S010,122 units,no
04/06/2023, P056 ,S034,154 units,no
05/05/2023, P071 ,S008,158 units,no
2023-05-03, p027 ,S038,1 units,yes
2023-11-21, p031 ,S029,85 units,no
"Jan 17, 2023", P024 ,S038,86 units,no
20/05/2023, p028 ,S024,173 units,no
"Dec 20, 2023", P033 ,S011,109 units,no
27/05/2023, p027 ,S022,84 units,no
2023-06-23, P045 ,S048,165 units,no
"Apr 30, 2023", p052 ,S039,22 units,yes
10/09/2023, P065 ,S024,92 units,no
"Mar 18, 2023", P071 ,S049,198 units,no
"Dec 23, 2023", p097 ,S009,151 units,no
"Sep 18, 2023", P003 ,S045,86 units,no
"Feb 01, 2023", P019 ,S006,66 units,no
2023-07-17, p091 ,S045,193 units,no
2023-12-20, P064 ,S045,69 units,no
16/01/2023, P071 ,S042,104 units,no
2023-08-29, P045 ,S018,111 units,no
"Jun 06, 2023", p095 ,S017,40 units,no
2023-07-20, P003 ,S026,64 units,no
08/08/2023, P013 ,S003,62 units,no
2023-10-30, p097 ,S001,24 units,yes
"Apr 30, 2023", P001 ,S013,64 units,no
19/06/2023, p095 ,S035,185 units,no
2023-05-25, p097 ,S037,36 units,no
"May 04, 2023", P033 ,S023,14 units,yes
"Sep 09, 2023", p018 ,S025,167 units,no
"Mar 24, 2023", P056 ,S021,128 units,no
2023-10-22, p022 ,S034,188 units,no
07/01/2023, p021 ,S048,54 units,no
"Feb 10, 2023", P030 ,S019,150 units,no
"Feb 27, 2023", P070 ,S041,37 units,no
06/09/2023, P024 ,S027,199 units,no
12/03/2023, P047 ,S029,63 units,no
"Oct 01, 2023", P007 ,S004,118 units,no
2023-10-14, p078 ,S047,189 units,no
"Jul 03, 2023", p060 ,S036,36 units,no
12/11/2023, P065 ,S048,14 units,yes
03/09/2023, p041 ,S027,104 units,no
"Nov 13, 2023", p031 ,S044,129 units,no
2023-08-18, P064 ,S002,3 units,yes
20/03/2023, P040 ,S037,6 units,yes
20/12/2023, p037 ,S048,44 units,no
24/09/2023, p038 ,S031,9 units,yes
2023-04-06, p093 ,S019,167 units,no
07/11/2023, P033 ,S019,136 units,no
2023-12-31, p018 ,S013,100 units,no
07/07/2023, P045 ,S005,200 units,no
01/05/2023, p095 ,S020,155 units,no
2023-08-28, p060 ,S048,15 units,yes
2023-07-07, P024 ,S010,70 units,no
"Dec 17, 2023", p092 ,S010,192 units,no
2023-08-19, P013 ,S012,67 units,no
2023-08-05, P009 ,S014,32 units,no
"Mar 16, 2023", p017 ,S008,30 units,no
01/09/2023, P063 ,S017,96 units,no
"Nov 25, 2023", P099 ,S007,39 units,no
"May 07, 2023", P009 ,S033,185 units,no
2023-03-06, P001 ,S028,51 units,no
2023-03-24, P096 ,S022,134 units,no
29/09/2023, P062 ,S034,159 units,no
2023-05-06, p060 ,S023,121 units,no
2023-05-05, p032 ,S017,183 units,no
31/01/2023, p021 ,S032,190 units,no
19/11/2023, p074 ,S028,58 units,no
2023-09-21, P047 ,S006,76 units,no
2023-08-30, p021 ,S019,41 units,no
"Mar 29, 2023", p073 ,S024,169 units,no
"Mar 25, 2023", P072 ,S025,41 units,no
"Nov 08, 2023", P023 ,S027,27 units,yes
2023-07-24, p060 ,S020,50 units,no
"Mar 24, 2023", p012 ,S002,105 units,no
2023-01-26, p010 ,S005,93 units,no
16/05/2023, P053 ,S022,179 units,no
2023-12-27, p031 ,S009,67 units,no
19/06/2023, P059 ,S006,142 units,no
"Jun 01, 2023", p078 ,S009,141 units,no
2023-10-02, p054 ,S046,155 units,no
2023-10-07, P064 ,S018,21 units,yes
17/08/2023, p006 ,S049,133 units,no
22/11/2023, p088 ,S032,98 units,no
"Jul 30, 2023", p085 ,S030,75 units,no
"Dec 25, 2023", P056 ,S024,21 units,yes
"Jul 28, 2023", P036 ,S028,73 units,no
"Sep 10, 2023", P079 ,S048,125 units,no
2023-06-03, P070 ,S042,191 units,no
2023-11-13, p097 ,S018,163 units,no
2023-06-10, p080 ,S030,2 units,yes
03/05/2023, p093 ,S035,128 units,no
"Mar 31, 2023", P029 ,S013,190 units,no
"Feb 22, 2023", p093 ,S025,6 units,yes
"Mar 18, 2023", P013 ,S011,19 units,yes
2023-12-06, p037 ,S012,25 units,yes
"May 22, 2023", P002 ,S003,182 units,no
"Mar 04, 2023", P071 ,S013,108 units,no
"Jul 30, 2023", p054 ,S045,51 units,no
"May 03, 2023", P068 ,S044,133 units,no
"Jun 01, 2023", P029 ,S010,36 units,no
2023-11-01, p082 ,S003,196 units,no
"Mar 05, 2023", P071 ,S020,185 units,no
"Sep 08, 2023", P049 ,S030,56 units,no
2023-10-16, p073 ,S045,25 units,yes
2023-05-10, P072 ,S026,189 units,no
26/10/2023, p078 ,S034,60 units,no
01/07/2023, P001 ,S014,62 units,no
19/02/2023, p012 ,S048,170 units,no
"Jul 02, 2023", p038 ,S041,96 units,no
26/02/2023, p055 ,S017,170 units,no
06/11/2023, P096 ,S037,68 units,no
02/12/2023, p054 ,S039,114 units,no
"Jan 03, 2023", p089 ,S001,133 units,no
20/02/2023, p044 ,S014,95 units,no
"Mar 10, 2023", P025 ,S010,20 units,yes
2023-01-18, P071 ,S048,82 units,no
"Nov 01, 2023", p021 ,S049,164 units,no
"Apr 13, 2023", P075 ,S027,78 units,no
2023-09-14, p090 ,S025,91 units,no
01/08/2023, p031 ,S043,114 units,no
"Apr 19, 2023", p082 ,S002,69 units,no
2023-11-04, P048 ,S032,92 units,no
21/04/2023, P008 ,S012,94 units,no
"Nov 06, 2023", P007 ,S036,166 units,no
"Mar 12, 2023", P030 ,S036,22 units,yes
17/12/2023, P065 ,S022,188 units,no
"Nov 03, 2023", P063 ,S018,175 units,no
2023-04-18, p090 ,S023,16 units,yes
25/01/2023, p031 ,S028,61 units,no
22/06/2023, P099 ,S039,143 units,no
"Nov 08, 2023", P020 ,S021,131 units,no
"Oct 22, 2023", P007 ,S008,118 units,no
2023-07-23, p073 ,S033,140 units,no
2023-09-28, P063 ,S025,36 units,no
"Aug 24, 2023", p043 ,S012,36 units,no
09/03/2023, P079 ,S001,134 units,no
2023-04-23, P009 ,S047,10 units,yes
2023-05-04, P069 ,S030,145 units,no
"Jun 18, 2023", p074 ,S029,71 units,no
"May 11, 2023", P020 ,S025,124 units,no
27/11/2023, P047 ,S006,105 units,no
2023-12-28, P053 ,S032,43 units,no
2023-10-02, p073 ,S027,97 units,no
2023-04-20, P053 ,S026,9 units,yes
2023-07-16, P019 ,S048,133 units,no
"Mar 08, 2023", P061 ,S042,61 units,no
2023-12-10, p004 ,S045,159 units,no
26/05/2023, p044 ,S020,75 units,no
2023-07-24, P059 ,S011,121 units,no
"Jul 10, 2023", p055 ,S045,60 units,no
"Jan 22, 2023", P049 ,S027,90 units,no
20/10/2023, p073 ,S028,117 units,no
"Jul 17, 2023", P061 ,S024,193 units,no
"Jun 20, 2023", p074 ,S005,77 units,no
2023-10-01, p012 ,S045,10 units,yes
08/09/2023, p041 ,S029,198 units,no
14/09/2023, P100 ,S021,77 units,no
2023-06-24, P013 ,S004,146 units,no
31/03/2023, p089 ,S035,74 units,no
08/02/2023, P061 ,S030,144 units,no
2023-01-06, p038 ,S008,113 units,no
2023-04-25, P040 ,S037,147 units,no
2023-11-20, P005 ,S005,150 units,no
15/01/2023, P007 ,S049,164 units,no
"Aug 17, 2023", p054 ,S031,111 units,no
"Sep 29, 2023", p080 ,S019,93 units,no
22/05/2023, p032 ,S023,117 units,no
24/05/2023, P030 ,S049,168 units,no
26/08/2023, p060 ,S010,35 units,no
23/02/2023, P069 ,S015,120 units,no
"Jun 12, 2023", p074 ,S031,11 units,yes
"May 06, 2023", p018 ,S006,24 units,yes
2023-03-22, P053 ,S032,150 units,no
17/08/2023, p031 ,S029,142 units,no
2023-05-09, p080 ,S041,104 units,no
"Jul 07, 2023", p060 ,S009,21 units,yes
03/03/2023, p035 ,S042,44 units,no
01/10/2023, P003 ,S011,56 units,no
2023-03-09, P039 ,S042,135 units,no
2023-11-12, P069 ,S001,179 units,no
"Jun 16, 2023", p031 ,S041,50 units,no
27/11/2023, P053 ,S001,185 units,no
"Jul 13, 2023", P053 ,S013,88 units,no
25/06/2023, p027 ,S034,17 units,yes
2023-05-26, P065 ,S018,86 units,no
2023-05-31, P046 ,S024,41 units,no
"Aug 24, 2023", p089 ,S004,168 units,no
"Aug 19, 2023", p073 ,S049,96 units,no
11/03/2023, P062 ,S029,181 units,no
"Apr 25, 2023", p031 ,S030,161 units,no
2023-06-01, p032 ,S010,87 units,no
"Oct 16, 2023", p044 ,S008,53 units,no
08/05/2023, P094 ,S002,138 units,no
02/04/2023, P033 ,S015,181 units,no
25/08/2023, p054 ,S035,129 units,no
"Mar 16, 2023", P061 ,S049,143 units,no
30/05/2023, P046 ,S023,144 units,no
